 ,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label
12164.0,2025-06-23T02:03:19+0800,CJXDBO3boczvtJ4SV3,192.168.84.22,52848,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12165.0,2025-06-23T02:03:19+0800,CfE8X541MB039QeHR4,192.168.84.22,3517,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12166.0,2025-06-23T02:03:19+0800,CnlUkP111GzjV3omvb,192.168.84.22,1272,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12167.0,2025-06-23T02:03:19+0800,Cmbh8B4yrSrn17GZWg,192.168.84.22,2006,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12168.0,2025-06-23T02:03:19+0800,C9v16S3FEwfbgiI77c,192.168.84.22,32770,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12169.0,2025-06-23T02:03:19+0800,CE1P9E12qQ4R7VuVrj,192.168.84.22,7627,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12170.0,2025-06-23T02:03:19+0800,CGmJsd1Uw2CQF3krHl,192.168.84.22,12265,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12171.0,2025-06-23T02:03:19+0800,CtSnGBV5gT7V1fbH9,192.168.84.22,9071,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12172.0,2025-06-23T02:03:19+0800,CEa7hm3PmcwUKmiB2c,192.168.84.22,5730,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12173.0,2025-06-23T02:03:19+0800,Cmxcj73vYtb7N1ENq2,192.168.84.22,46142,192.168.84.22,1080,tcp,,,,,RSTRH,T,T,0,^r,0,0,1,40,,Malicious
12174.0,2025-06-23T02:03:19+0800,CHvtIu3ovSPwH5nVU8,192.168.84.22,1038,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12175.0,2025-06-23T02:03:19+0800,C5kozb1gMCuxMay1Sl,192.168.84.22,2007,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12176.0,2025-06-23T02:03:19+0800,CYBJ453cTTqgHNt1rd,192.168.84.22,5226,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12177.0,2025-06-23T02:03:19+0800,ClvZVb2MuGpTBFmpGl,192.168.84.22,2170,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12178.0,2025-06-23T02:03:19+0800,CeMOyazzNHYCO8tC5,192.168.84.22,911,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12179.0,2025-06-23T02:03:19+0800,CbPBGqzyla0o5DXna,192.168.84.22,2638,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12180.0,2025-06-23T02:03:19+0800,C2YXEZ2WHfPsYkQkQ2,192.168.84.22,3814,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12181.0,2025-06-23T02:03:19+0800,ChPFy24gaD0IwEeYYi,192.168.84.22,8333,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12182.0,2025-06-23T02:03:19+0800,C8jq5QhXyiogIY5Q7,192.168.84.22,1500,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12183.0,2025-06-23T02:03:19+0800,C6Zqow2YCInbzcubp,192.168.84.22,2065,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12184.0,2025-06-23T02:03:19+0800,CaGIF042J9idJX9TO7,192.168.84.22,1039,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12185.0,2025-06-23T02:03:19+0800,CPdlZT1itS33K0BQs4,192.168.84.22,82,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12186.0,2025-06-23T02:03:19+0800,C9JqOF3uzWNdttzkb5,192.168.84.22,9666,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12187.0,2025-06-23T02:03:19+0800,Cxu7D04MqeBqDgvSWd,192.168.84.22,7001,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12188.0,2025-06-23T02:03:19+0800,C3UR1K3xIeNiJHbIg7,192.168.84.22,125,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12189.0,2025-06-23T02:03:19+0800,CMbpY91ZsyzviC7iZk,192.168.84.22,1,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12190.0,2025-06-23T02:03:19+0800,CxuiJm18vcz5XE0v3f,192.168.84.22,1066,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12191.0,2025-06-23T02:03:19+0800,C0WjoMlNxobQHd2b4,192.168.84.22,5963,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12192.0,2025-06-23T02:03:19+0800,CqPjet4Wma5POoWi12,192.168.84.22,9050,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12193.0,2025-06-23T02:03:19+0800,C6XLoy4p4fKjwtUuE1,192.168.84.22,32785,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12194.0,2025-06-23T02:03:19+0800,C4JPTQ3baCqTw741T6,192.168.84.22,1107,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12195.0,2025-06-23T02:03:19+0800,CBPboo3Z4jBkIBZudf,192.168.84.22,8254,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12196.0,2025-06-23T02:03:19+0800,Cpx45W1g0NZqxlpRQ8,192.168.84.22,5925,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12197.0,2025-06-23T02:03:19+0800,CSxClyVr6JAHkOHm,192.168.84.22,311,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12198.0,2025-06-23T02:03:19+0800,C40Zaq1GznBsM2cGEh,192.168.84.22,8383,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12199.0,2025-06-23T02:03:19+0800,CAh3gJ2ToRY8Janma7,192.168.84.22,46142,192.168.84.22,6667,tcp,,,,,RSTRH,T,T,0,^r,0,0,1,40,,Malicious
12200.0,2025-06-23T02:03:19+0800,C9cNKE1YlkxgMwU45,192.168.84.22,33899,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12201.0,2025-06-23T02:03:19+0800,Cnw5Ca3JDCpw0Lwa3l,192.168.84.22,3827,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12202.0,2025-06-23T02:03:19+0800,C1GbYb4TJFLrC4qpzi,192.168.84.22,1862,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12203.0,2025-06-23T02:03:19+0800,CxrZCDmYQzm1076Yh,192.168.84.22,711,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12204.0,2025-06-23T02:03:19+0800,COzkXFGEBFX4nAEv2,192.168.84.22,306,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12205.0,2025-06-23T02:03:19+0800,C7SuTV10lhxB4doUp4,192.168.84.22,3871,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12206.0,2025-06-23T02:03:19+0800,CRrmrg48rtjQt47Qt5,192.168.84.22,4111,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12207.0,2025-06-23T02:03:19+0800,CAmmrX151vEwC0TvZ7,192.168.84.22,7106,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12208.0,2025-06-23T02:03:19+0800,Cwg2LROgvzfkPvV4b,192.168.84.22,1417,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12209.0,2025-06-23T02:03:19+0800,Ci868G1IsnvkmjEh29,192.168.84.22,161,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12210.0,2025-06-23T02:03:19+0800,CjxQjr32L0mZCcUCM7,192.168.84.22,6510,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12211.0,2025-06-23T02:03:19+0800,CjDgdo2n4Cm1ACYVSe,192.168.84.22,9010,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12212.0,2025-06-23T02:03:19+0800,CFpEYJ1JRcpMU9UhSk,192.168.84.22,50003,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12213.0,2025-06-23T02:03:19+0800,COVAHC4F71k6vR0k2,192.168.84.22,555,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12214.0,2025-06-23T02:03:19+0800,CdiQoP2A3pBtz5Cun6,192.168.84.22,6689,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12215.0,2025-06-23T02:03:19+0800,CWmgJa1z6Bx5IwoSsi,192.168.84.22,2605,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12216.0,2025-06-23T02:03:19+0800,CKeSs22PvIv1X95nXk,192.168.84.22,5922,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12217.0,2025-06-23T02:03:19+0800,CBnwzpNj0N7n9WzE6,192.168.84.22,722,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12218.0,2025-06-23T02:03:19+0800,CleMQwRgr8CBe9Vhe,192.168.84.22,2021,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12219.0,2025-06-23T02:03:19+0800,CZtfdB2yUy88STx6xe,192.168.84.22,5100,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12220.0,2025-06-23T02:03:19+0800,CPi3ydOJup6NArkLc,192.168.84.22,700,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12221.0,2025-06-23T02:03:19+0800,CFEpJF332bGIXEl2j9,192.168.84.22,5800,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12222.0,2025-06-23T02:03:19+0800,CTqq0E3T4XdD2DX8ch,192.168.84.22,46142,192.168.84.22,6669,tcp,,,,,RSTRH,T,T,0,^r,0,0,1,40,,Malicious
12223.0,2025-06-23T02:03:19+0800,COrLVL2mPA9QIOjbJ8,192.168.84.22,49158,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12224.0,2025-06-23T02:03:19+0800,CBSYnk4MHwMz1tCXFb,192.168.84.22,1583,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12225.0,2025-06-23T02:03:19+0800,CTaeo24qLp1braqWr4,192.168.84.22,6543,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12226.0,2025-06-23T02:03:19+0800,CqfdwP1VRpc7Xfq9zj,192.168.84.22,49999,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12227.0,2025-06-23T02:03:19+0800,CrthmU1chw2gfeItG3,192.168.84.22,1040,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12228.0,2025-06-23T02:03:19+0800,CjM9D01vFC5ibBAjAd,192.168.84.22,873,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12229.0,2025-06-23T02:03:19+0800,C46Yzw1u9m6dfQNwyg,192.168.84.22,9877,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12230.0,2025-06-23T02:03:19+0800,CB49xR32MMolDsRpmg,192.168.84.22,8010,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12231.0,2025-06-23T02:03:19+0800,CHAJ2E3s0oUV4jMrsf,192.168.84.22,646,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12232.0,2025-06-23T02:03:19+0800,Cb764k3bGu0IThyFWi,192.168.84.22,32779,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12233.0,2025-06-23T02:03:19+0800,CWYHBH3F4DHMD8WtDa,192.168.84.22,6788,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12234.0,2025-06-23T02:03:19+0800,CPPYjpKhuGOSt82F,192.168.84.22,8873,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12235.0,2025-06-23T02:03:19+0800,CtzyxJ18RjQhlS96Ql,192.168.84.22,9535,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12236.0,2025-06-23T02:03:19+0800,CHtqBL1oxieGHfDEYe,192.168.84.22,1310,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12237.0,2025-06-23T02:03:19+0800,CwTNll4ELgUPqqlJ5b,192.168.84.22,5000,192.168.84.22,46142,tcp,,0.000104,0.0,0.0,RSTRH,T,T,0,Cr,0,0,1,40,,Malicious
12238.0,2025-06-23T02:03:19+0800,CS9V922yNbdMi4Dvmi,192.168.84.22,3323,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12239.0,2025-06-23T02:03:19+0800,CGUFE1RDlAZHp9kh9,192.168.84.22,500,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12240.0,2025-06-23T02:03:19+0800,COiY0S3BpTmM8fvd92,192.168.84.22,6692,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12241.0,2025-06-23T02:03:19+0800,Ccq1o930uezROAN4P5,192.168.84.22,6566,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12242.0,2025-06-23T02:03:19+0800,CuVQDp13Be6ObRIJf5,192.168.84.22,9009,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12243.0,2025-06-23T02:03:19+0800,CUCzPK0cYXSFfi61d,192.168.84.22,65000,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12244.0,2025-06-23T02:03:19+0800,CE62iX1eRWZfcURqjd,192.168.84.22,9943,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12245.0,2025-06-23T02:03:19+0800,CAjOIu3CZIhOyutJIi,192.168.84.22,5500,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12246.0,2025-06-23T02:03:19+0800,CLX5vr3JjmxEMytDw5,192.168.84.22,7007,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12247.0,2025-06-23T02:03:19+0800,COr1QR3kV4Aq9p3Hg6,192.168.84.22,2525,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12248.0,2025-06-23T02:03:19+0800,Csg5b61kZpxw7MpWhb,192.168.84.22,5214,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12249.0,2025-06-23T02:03:19+0800,CgLR7v34LtSpbJPZYk,192.168.84.22,5877,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12250.0,2025-06-23T02:03:19+0800,CmVYJk230XmRCPzwxd,192.168.84.22,9418,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12251.0,2025-06-23T02:03:19+0800,CY6S8p1fMXYRa0zl0g,192.168.84.22,1461,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12252.0,2025-06-23T02:03:19+0800,CP7TkM166vZHrodGr,192.168.84.22,44501,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12253.0,2025-06-23T02:03:19+0800,CUWAm01ha0faAE2IA6,192.168.84.22,3211,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12254.0,2025-06-23T02:03:19+0800,CdvERY2XgICoRUUKq2,192.168.84.22,9099,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12255.0,2025-06-23T02:03:19+0800,CxhWsp3M4PVY0RawY8,192.168.84.22,1296,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12256.0,2025-06-23T02:03:19+0800,CJhqKD1KrIuWIAXOl9,192.168.84.22,1011,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12257.0,2025-06-23T02:03:19+0800,CmhzfU25TQJDK5I5L4,192.168.84.22,2020,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12258.0,2025-06-23T02:03:19+0800,CbhuTvCiPM7bnJ54d,192.168.84.22,27000,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12259.0,2025-06-23T02:03:19+0800,CK807r4l7vs1nAhARg,192.168.84.22,5431,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12260.0,2025-06-23T02:03:19+0800,CIskZRUsnDsCSo24a,192.168.84.22,1042,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12261.0,2025-06-23T02:03:19+0800,CcGGBJ27hhdMtPfE31,192.168.84.22,2718,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12262.0,2025-06-23T02:03:19+0800,CMy6ck1QTEmGBUKiv7,192.168.84.22,4001,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12263.0,2025-06-23T02:03:19+0800,CEbpVw28LA0m47cWp5,192.168.84.22,61532,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12264.0,2025-06-23T02:03:19+0800,CNTMvd26d9hJhlvcR,192.168.84.22,5859,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12265.0,2025-06-23T02:03:19+0800,C3zDqy37tUOixLWhTf,192.168.84.22,19283,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12266.0,2025-06-23T02:03:19+0800,CVP5Fx1ikmIyAl5CQc,192.168.84.22,15003,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12267.0,2025-06-23T02:03:19+0800,CSPfD23MJCql0fIpU6,192.168.84.22,5405,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12268.0,2025-06-23T02:03:19+0800,CsYMF728yGBLfJzX45,192.168.84.22,1000,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12269.0,2025-06-23T02:03:19+0800,CpvcNZ2JPRxDJZTua8,192.168.84.22,1072,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12270.0,2025-06-23T02:03:19+0800,CcOoZq38j9wv1vAX23,192.168.84.22,1169,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12271.0,2025-06-23T02:03:19+0800,Cig98G4L6SVIBQKmyc,192.168.84.22,5555,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12272.0,2025-06-23T02:03:19+0800,CC43mXKOAsdXcGmSl,192.168.84.22,1556,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12273.0,2025-06-23T02:03:19+0800,C6gf9N3Fnqkt8sXhN,192.168.84.22,50001,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12274.0,2025-06-23T02:03:19+0800,CLSESI2mDVAWFlF0Q9,192.168.84.22,2381,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12275.0,2025-06-23T02:03:19+0800,CbwNQYlm2eWt38s7c,192.168.84.22,1095,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12276.0,2025-06-23T02:03:19+0800,COdr6P2WKr2X9CDTU4,192.168.84.22,6789,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12277.0,2025-06-23T02:03:19+0800,ClWLQx3knGfhGE6os2,192.168.84.22,9290,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12278.0,2025-06-23T02:03:19+0800,CkVmZG1u7njgIuf3ni,192.168.84.22,2399,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12279.0,2025-06-23T02:03:19+0800,C0xsZy2XsplROLBJ0l,192.168.84.22,18988,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12280.0,2025-06-23T02:03:19+0800,CDmNx04qH3Ws7XczDi,192.168.84.22,1064,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12281.0,2025-06-23T02:03:19+0800,CtISlU1ltNXietcwA1,192.168.84.22,4899,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12282.0,2025-06-23T02:03:19+0800,Cjp74olA8ksQsUPG2,192.168.84.22,10566,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12283.0,2025-06-23T02:03:19+0800,CEKkX91xPMImtBroZ4,192.168.84.22,458,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12284.0,2025-06-23T02:03:19+0800,CR8Nsy2E8xDL47tGE3,192.168.84.22,8192,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12285.0,2025-06-23T02:03:19+0800,CT7mNx7x5llqowR5h,192.168.84.22,3325,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12286.0,2025-06-23T02:03:19+0800,ClOrNv31LJ8wOVzfdg,192.168.84.22,4242,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12287.0,2025-06-23T02:03:19+0800,CKlMCj1UsgZUb3vqHg,192.168.84.22,64680,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12288.0,2025-06-23T02:03:19+0800,CgQ82fn9a0Ly1xdS5,192.168.84.22,3905,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12289.0,2025-06-23T02:03:19+0800,CmOejZ9z5QwB1mCF5,192.168.84.22,843,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12290.0,2025-06-23T02:03:19+0800,CHB1lq1086YHsBVr6h,192.168.84.22,9485,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12291.0,2025-06-23T02:03:19+0800,CtBifK3c0w38HT5mh5,192.168.84.22,44443,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12292.0,2025-06-23T02:03:19+0800,C8zbyF1JnmozDZW57,192.168.84.22,1688,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12293.0,2025-06-23T02:03:19+0800,C4KoYs9f3Sdvvqp6i,192.168.84.22,8651,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12294.0,2025-06-23T02:03:19+0800,CEBCww4gbTgkYls0i2,192.168.84.22,1083,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12295.0,2025-06-23T02:03:19+0800,CtdRbi2yWWRAxbpEKj,192.168.84.22,30718,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12296.0,2025-06-23T02:03:19+0800,C88X3a17DXHJTZ7mo4,192.168.84.22,34573,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12297.0,2025-06-23T02:03:19+0800,CRCFsa2JSzpFg5pwYk,192.168.84.22,5550,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12298.0,2025-06-23T02:03:19+0800,CgKJfbHyUrynXFmy3,192.168.84.22,999,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12299.0,2025-06-23T02:03:19+0800,CuMdfH3tzgGh83BVwl,192.168.84.22,13783,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12300.0,2025-06-23T02:03:19+0800,CzELSD1i48HSmPd7Yf,192.168.84.22,3017,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12301.0,2025-06-23T02:03:19+0800,CBpJOC13UrwhBrrV5,192.168.84.22,1165,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12302.0,2025-06-23T02:03:19+0800,C2OUvN2qz6vF84qhzi,192.168.84.22,9102,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12303.0,2025-06-23T02:03:19+0800,CooeMeiDb5sl4RId2,192.168.84.22,5678,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12304.0,2025-06-23T02:03:19+0800,CCAHpG4sAvGdqNtkTl,192.168.84.22,8194,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12305.0,2025-06-23T02:03:19+0800,CXhvBS3iPutbaw4ki3,192.168.84.22,3367,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12306.0,2025-06-23T02:03:19+0800,CU0j5s3F0yaOO1DN42,192.168.84.22,5666,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12307.0,2025-06-23T02:03:19+0800,CMqySF1CzxVy3mPumk,192.168.84.22,10617,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12308.0,2025-06-23T02:03:19+0800,CG13uiGNLNFMACwAe,192.168.84.22,9618,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
12309.0,2025-06-23T02:03:19+0800,CsHoD4226E6xbHw4Z3,192.168.84.22,9503,192.168.84.22,46142,tcp,,,,,OTH,T,T,0,R,1,40,0,0,,Malicious
